Id_vente;montant;date;Id_bien_immobilier
14517;418000;2020-03-11 00:00:00;14517
14518;192000;2020-03-11 00:00:00;14518
14519;255410;2020-03-11 00:00:00;14519
14520;218050;2020-03-11 00:00:00;14520
14521;239000;2020-03-11 00:00:00;14521
14522;10000;2020-03-11 00:00:00;14522
14523;200000;2020-03-11 00:00:00;14523
14524;257750;2020-03-11 00:00:00;14524
14525;256900;2020-03-11 00:00:00;14525
14526;211000;2020-03-11 00:00:00;14526
14527;376500;2020-03-11 00:00:00;14527
14528;800000;2020-03-11 00:00:00;14528
14529;229030;2020-03-11 00:00:00;14529
14530;142000;2020-03-11 00:00:00;14530
14531;195000;2020-03-11 00:00:00;14531
14532;163000;2020-03-11 00:00:00;14532
14533;225000;2020-03-11 00:00:00;14533
14534;147000;2020-03-11 00:00:00;14534
14535;120000;2020-03-11 00:00:00;14535
14536;355000;2020-03-11 00:00:00;14536
14537;307000;2020-03-11 00:00:00;14537
14538;138000;2020-03-11 00:00:00;14538
14539;85000;2020-03-11 00:00:00;14539
14540;118225;2020-03-11 00:00:00;14540
14541;2800000;2020-03-11 00:00:00;14541
14542;212500;2020-03-11 00:00:00;14542
14543;451000;2020-03-11 00:00:00;14543
14544;156250;2020-03-11 00:00:00;14544
14545;572000;2020-03-11 00:00:00;14545
14546;125000;2020-03-11 00:00:00;14546
14547;427500;2020-03-11 00:00:00;14547
14548;231000;2020-03-11 00:00:00;14548
14549;200000;2020-03-11 00:00:00;14549
14550;623000;2020-03-11 00:00:00;14550
14551;284000;2020-03-11 00:00:00;14551
14552;178600;2020-03-11 00:00:00;14552
14553;1400000;2020-03-11 00:00:00;14553
14554;98000;2020-03-11 00:00:00;14554
14555;128040;2020-03-11 00:00:00;14555
14556;485000;2020-03-11 00:00:00;14556
14557;165000;2020-03-11 00:00:00;14557
14558;317333;2020-03-11 00:00:00;14558
14559;960000;2020-03-11 00:00:00;14559
14560;1070000;2020-03-11 00:00:00;14560
14561;606030;2020-03-11 00:00:00;14561
14562;507800;2020-03-11 00:00:00;14562
14563;472400;2020-03-11 00:00:00;14563
14564;716000;2020-03-11 00:00:00;14564
14565;3800000;2020-03-11 00:00:00;14565
14566;1298800;2020-03-11 00:00:00;14566
14567;650050;2020-03-11 00:00:00;14567
14568;273335;2020-03-11 00:00:00;14568
14569;623700;2020-03-11 00:00:00;14569
14570;1790000;2020-03-11 00:00:00;14570
14571;205200;2020-03-11 00:00:00;14571
14572;191000;2020-03-11 00:00:00;14572
14573;232000;2020-03-11 00:00:00;14573
14574;157692,3;2020-03-11 00:00:00;14574
14575;124500;2020-03-11 00:00:00;14575
14576;1247000;2020-03-11 00:00:00;14576
14577;575000;2020-03-11 00:00:00;14577
14578;189060;2020-03-11 00:00:00;14578
14579;398050;2020-03-11 00:00:00;14579
14580;589350;2020-03-11 00:00:00;14580
14581;670000;2020-03-11 00:00:00;14581
14582;218000;2020-03-11 00:00:00;14582
14583;266960;2020-03-12 00:00:00;14583
14584;93000;2020-03-12 00:00:00;14584
14585;78850;2020-03-12 00:00:00;14585
14586;77020;2020-03-12 00:00:00;14586
14587;185000;2020-03-12 00:00:00;14587
14588;268000;2020-03-12 00:00:00;14588
14589;65000;2020-03-12 00:00:00;14589
14590;459000;2020-03-12 00:00:00;14590
14591;157000;2020-03-12 00:00:00;14591
14592;162500;2020-03-12 00:00:00;14592
14593;273000;2020-03-12 00:00:00;14593
14594;100000;2020-03-12 00:00:00;14594
14595;312500;2020-03-12 00:00:00;14595
14596;125000;2020-03-12 00:00:00;14596
14597;39000;2020-03-12 00:00:00;14597
14598;86000;2020-03-12 00:00:00;14598
14599;36000;2020-03-12 00:00:00;14599
14600;80000;2020-03-12 00:00:00;14600
14601;80000;2020-03-12 00:00:00;14601
14602;67000;2020-03-12 00:00:00;14602
14603;38000;2020-03-12 00:00:00;14603
14604;280000;2020-03-12 00:00:00;14604
14605;55100;2020-03-12 00:00:00;14605
14606;45000;2020-03-12 00:00:00;14606
14607;126500;2020-03-12 00:00:00;14607
14608;625000;2020-03-12 00:00:00;14608
14609;160000;2020-03-12 00:00:00;14609
14610;142000;2020-03-12 00:00:00;14610
14611;139000;2020-03-12 00:00:00;14611
14612;170000;2020-03-12 00:00:00;14612
14613;35000;2020-03-12 00:00:00;14613
14614;97000;2020-03-12 00:00:00;14614
14615;190000;2020-03-12 00:00:00;14615
14616;85000;2020-03-12 00:00:00;14616
14617;142590;2020-03-12 00:00:00;14617
14618;138000;2020-03-12 00:00:00;14618
14619;27000;2020-03-12 00:00:00;14619
14620;124900;2020-03-12 00:00:00;14620
14621;70000;2020-03-12 00:00:00;14621
14622;100000;2020-03-12 00:00:00;14622
14623;72500;2020-03-12 00:00:00;14623
14624;118000;2020-03-12 00:00:00;14624
14625;140000;2020-03-12 00:00:00;14625
14626;40000;2020-03-12 00:00:00;14626
14627;39500;2020-03-12 00:00:00;14627
14628;81000;2020-03-12 00:00:00;14628
14629;180000;2020-03-12 00:00:00;14629
14630;64000;2020-03-12 00:00:00;14630
14631;94500;2020-03-12 00:00:00;14631
14632;95000;2020-03-12 00:00:00;14632
14633;29790;2020-03-12 00:00:00;14633
14634;60377,36;2020-03-12 00:00:00;14634
14635;54500;2020-03-12 00:00:00;14635
14636;166500;2020-03-12 00:00:00;14636
14637;188591,3;2020-03-12 00:00:00;14637
14638;349900;2020-03-12 00:00:00;14638
14639;164951;2020-03-12 00:00:00;14639
14640;66000;2020-03-12 00:00:00;14640
14641;87500;2020-03-12 00:00:00;14641
14642;91200;2020-03-12 00:00:00;14642
14643;135000;2020-03-12 00:00:00;14643
14644;277000;2020-03-12 00:00:00;14644
14645;143400;2020-03-12 00:00:00;14645
14646;105925;2020-03-12 00:00:00;14646
14647;98000;2020-03-12 00:00:00;14647
14648;86311;2020-03-12 00:00:00;14648
14649;25500;2020-03-12 00:00:00;14649
14650;195000;2020-03-12 00:00:00;14650
14651;90500;2020-03-12 00:00:00;14651
14652;210000;2020-03-12 00:00:00;14652
14653;87000;2020-03-12 00:00:00;14653
14654;126500;2020-03-12 00:00:00;14654
14655;62500;2020-03-12 00:00:00;14655
14656;109000;2020-03-12 00:00:00;14656
14657;231566;2020-03-12 00:00:00;14657
14658;265000;2020-03-12 00:00:00;14658
14659;141550;2020-03-12 00:00:00;14659
14660;116000;2020-03-12 00:00:00;14660
14661;15750;2020-03-12 00:00:00;14661
14662;73500;2020-03-12 00:00:00;14662
14663;73000;2020-03-12 00:00:00;14663
14664;121200;2020-03-12 00:00:00;14664
14665;109025;2020-03-12 00:00:00;14665
14666;235000;2020-03-12 00:00:00;14666
14667;135459;2020-03-12 00:00:00;14667
14668;81500;2020-03-12 00:00:00;14668
14669;60000;2020-03-12 00:00:00;14669
14670;48000;2020-03-12 00:00:00;14670
14671;117450;2020-03-12 00:00:00;14671
14672;153100;2020-03-12 00:00:00;14672
14673;112500;2020-03-12 00:00:00;14673
14674;166100;2020-03-12 00:00:00;14674
14675;118345;2020-03-12 00:00:00;14675
14676;213000;2020-03-12 00:00:00;14676
14677;93000;2020-03-12 00:00:00;14677
14678;111089;2020-03-12 00:00:00;14678
14679;92500;2020-03-12 00:00:00;14679
14680;104300;2020-03-12 00:00:00;14680
14681;90000;2020-03-12 00:00:00;14681
14682;35000;2020-03-12 00:00:00;14682
14683;140000;2020-03-12 00:00:00;14683
14684;120000;2020-03-12 00:00:00;14684
14685;88660;2020-03-12 00:00:00;14685
14686;111000;2020-03-12 00:00:00;14686
14687;117143;2020-03-12 00:00:00;14687
14688;166250;2020-03-12 00:00:00;14688
14689;160000;2020-03-12 00:00:00;14689
14690;153500;2020-03-12 00:00:00;14690
14691;58000;2020-03-12 00:00:00;14691
14692;68000;2020-03-12 00:00:00;14692
14693;115000;2020-03-12 00:00:00;14693
14694;126000;2020-03-12 00:00:00;14694
14695;218000;2020-03-12 00:00:00;14695
14696;615000;2020-03-12 00:00:00;14696
14697;139090;2020-03-12 00:00:00;14697
14698;56416;2020-03-12 00:00:00;14698
14699;67000;2020-03-12 00:00:00;14699
14700;109000;2020-03-12 00:00:00;14700
14701;76000;2020-03-12 00:00:00;14701
14702;415000;2020-03-12 00:00:00;14702
14703;138300;2020-03-12 00:00:00;14703
14704;96200;2020-03-12 00:00:00;14704
14705;215000;2020-03-12 00:00:00;14705
14706;220000;2020-03-12 00:00:00;14706
14707;191000;2020-03-12 00:00:00;14707
14708;96400;2020-03-12 00:00:00;14708
14709;84000;2020-03-12 00:00:00;14709
14710;68850;2020-03-12 00:00:00;14710
14711;92800;2020-03-12 00:00:00;14711
14712;330000;2020-03-12 00:00:00;14712
14713;185950;2020-03-12 00:00:00;14713
14714;90000;2020-03-12 00:00:00;14714
14715;140000;2020-03-12 00:00:00;14715
14716;70000;2020-03-12 00:00:00;14716
14717;50000;2020-03-12 00:00:00;14717
14718;126300;2020-03-12 00:00:00;14718
14719;100000;2020-03-12 00:00:00;14719
14720;235000;2020-03-12 00:00:00;14720
14721;155000;2020-03-12 00:00:00;14721
14722;248000;2020-03-12 00:00:00;14722
14723;172500;2020-03-12 00:00:00;14723
14724;180000;2020-03-12 00:00:00;14724
14725;310000;2020-03-12 00:00:00;14725
14726;174000;2020-03-12 00:00:00;14726
14727;162000;2020-03-12 00:00:00;14727
14728;317900;2020-03-12 00:00:00;14728
14729;147400;2020-03-12 00:00:00;14729
14730;505000;2020-03-12 00:00:00;14730
14731;235000;2020-03-12 00:00:00;14731
14732;94927;2020-03-12 00:00:00;14732
14733;157000;2020-03-12 00:00:00;14733
14734;78000;2020-03-12 00:00:00;14734
14735;67000;2020-03-12 00:00:00;14735
14736;116000;2020-03-12 00:00:00;14736
14737;198000;2020-03-12 00:00:00;14737
14738;125800;2020-03-12 00:00:00;14738
14739;89500;2020-03-12 00:00:00;14739
14740;100000;2020-03-12 00:00:00;14740
14741;293000;2020-03-12 00:00:00;14741
14742;132700;2020-03-12 00:00:00;14742
14743;96000;2020-03-12 00:00:00;14743
14744;113980;2020-03-12 00:00:00;14744
14745;47000;2020-03-12 00:00:00;14745
14746;187500;2020-03-12 00:00:00;14746
14747;90553;2020-03-12 00:00:00;14747
14748;92500;2020-03-12 00:00:00;14748
14749;121000;2020-03-12 00:00:00;14749
14750;57200;2020-03-12 00:00:00;14750
14751;70600;2020-03-12 00:00:00;14751
14752;99300;2020-03-12 00:00:00;14752
14753;158000;2020-03-12 00:00:00;14753
14754;90500;2020-03-12 00:00:00;14754
14755;243390;2020-03-12 00:00:00;14755
14756;179000;2020-03-12 00:00:00;14756
14757;109000;2020-03-12 00:00:00;14757
14758;108000;2020-03-12 00:00:00;14758
14759;157000;2020-03-12 00:00:00;14759
14760;180000;2020-03-12 00:00:00;14760
14761;153112;2020-03-12 00:00:00;14761
14762;155000;2020-03-12 00:00:00;14762
14763;529004;2020-03-12 00:00:00;14763
14764;190000;2020-03-12 00:00:00;14764
14765;262000;2020-03-12 00:00:00;14765
14766;266500;2020-03-12 00:00:00;14766
14767;125000;2020-03-12 00:00:00;14767
14768;514950;2020-03-12 00:00:00;14768
14769;530000;2020-03-12 00:00:00;14769
14770;738000;2020-03-12 00:00:00;14770
14771;210000;2020-03-12 00:00:00;14771
14772;264850;2020-03-12 00:00:00;14772
14773;346000;2020-03-12 00:00:00;14773
14774;303000;2020-03-12 00:00:00;14774
14775;2250000;2020-03-12 00:00:00;14775
14776;120000;2020-03-12 00:00:00;14776
14777;210000;2020-03-12 00:00:00;14777
14778;263000;2020-03-12 00:00:00;14778
14779;213000;2020-03-12 00:00:00;14779
14780;237250;2020-03-12 00:00:00;14780
14781;170000;2020-03-12 00:00:00;14781
14782;179300;2020-03-12 00:00:00;14782
14783;618000;2020-03-12 00:00:00;14783
14784;230000;2020-03-12 00:00:00;14784
14785;380000;2020-03-12 00:00:00;14785
14786;320000;2020-03-12 00:00:00;14786
14787;285000;2020-03-12 00:00:00;14787
14788;80500;2020-03-12 00:00:00;14788
14789;108000;2020-03-12 00:00:00;14789
14790;234000;2020-03-12 00:00:00;14790
14791;268000;2020-03-12 00:00:00;14791
14792;120000;2020-03-12 00:00:00;14792
14793;142500;2020-03-12 00:00:00;14793
14794;69000;2020-03-12 00:00:00;14794
14795;547900;2020-03-12 00:00:00;14795
14796;381000;2020-03-12 00:00:00;14796
14797;94000;2020-03-12 00:00:00;14797
14798;243000;2020-03-12 00:00:00;14798
14799;209933;2020-03-12 00:00:00;14799
14800;219000;2020-03-12 00:00:00;14800
14801;193000;2020-03-12 00:00:00;14801
14802;565650;2020-03-12 00:00:00;14802
14803;331000;2020-03-12 00:00:00;14803
14804;298800;2020-03-12 00:00:00;14804
14805;173000;2020-03-12 00:00:00;14805
14806;244000;2020-03-12 00:00:00;14806
14807;85000;2020-03-12 00:00:00;14807
14808;231500;2020-03-12 00:00:00;14808
14809;145700;2020-03-12 00:00:00;14809
14810;238000;2020-03-12 00:00:00;14810
14811;565000;2020-03-12 00:00:00;14811
14812;145000;2020-03-12 00:00:00;14812
14813;393000;2020-03-12 00:00:00;14813
14814;169000;2020-03-12 00:00:00;14814
14815;152000;2020-03-12 00:00:00;14815
14816;141500;2020-03-12 00:00:00;14816
14817;90000;2020-03-12 00:00:00;14817
14818;203000;2020-03-12 00:00:00;14818
14819;172000;2020-03-12 00:00:00;14819
14820;193000;2020-03-12 00:00:00;14820
14821;159000;2020-03-12 00:00:00;14821
14822;116800;2020-03-12 00:00:00;14822
14823;248000;2020-03-12 00:00:00;14823
14824;193000;2020-03-12 00:00:00;14824
14825;190000;2020-03-12 00:00:00;14825
14826;125000;2020-03-12 00:00:00;14826
14827;249710;2020-03-12 00:00:00;14827
14828;96000;2020-03-12 00:00:00;14828
14829;330000;2020-03-12 00:00:00;14829
14830;665000;2020-03-12 00:00:00;14830
14831;401800;2020-03-12 00:00:00;14831
14832;225000;2020-03-12 00:00:00;14832
14833;3275000;2020-03-12 00:00:00;14833
14834;190000;2020-03-12 00:00:00;14834
14835;1050000;2020-03-12 00:00:00;14835
14836;4000000;2020-03-12 00:00:00;14836
14837;270000;2020-03-12 00:00:00;14837
14838;570000;2020-03-12 00:00:00;14838
14839;322000;2020-03-12 00:00:00;14839
14840;1307760;2020-03-12 00:00:00;14840
14841;1107000;2020-03-12 00:00:00;14841
14842;422000;2020-03-12 00:00:00;14842
14843;335000;2020-03-12 00:00:00;14843
14844;367260;2020-03-12 00:00:00;14844
14845;333000;2020-03-12 00:00:00;14845
14846;619000;2020-03-12 00:00:00;14846
14847;706000;2020-03-12 00:00:00;14847
14848;163000;2020-03-12 00:00:00;14848
14849;540000;2020-03-12 00:00:00;14849
14850;770000;2020-03-12 00:00:00;14850
14851;380000;2020-03-12 00:00:00;14851
14852;517500;2020-03-12 00:00:00;14852
14853;201000;2020-03-12 00:00:00;14853
14854;390000;2020-03-12 00:00:00;14854
14855;1840000;2020-03-12 00:00:00;14855
14856;612850;2020-03-12 00:00:00;14856
14857;367000;2020-03-12 00:00:00;14857
14858;242000;2020-03-12 00:00:00;14858
14859;429500;2020-03-12 00:00:00;14859
14860;384000;2020-03-12 00:00:00;14860
14861;233000;2020-03-12 00:00:00;14861
14862;595000;2020-03-12 00:00:00;14862
14863;524750;2020-03-12 00:00:00;14863
14864;614000;2020-03-12 00:00:00;14864
14865;2020000;2020-03-12 00:00:00;14865
14866;290000;2020-03-12 00:00:00;14866
14867;539000;2020-03-12 00:00:00;14867
14868;406000;2020-03-12 00:00:00;14868
14869;707250;2020-03-12 00:00:00;14869
14870;577150;2020-03-12 00:00:00;14870
14871;224700;2020-03-12 00:00:00;14871
14872;1850000;2020-03-12 00:00:00;14872
14873;117500;2020-03-12 00:00:00;14873
14874;345880;2020-03-12 00:00:00;14874
14875;209750;2020-03-12 00:00:00;14875
14876;296000;2020-03-12 00:00:00;14876
14877;545000;2020-03-12 00:00:00;14877
14878;870000;2020-03-12 00:00:00;14878
14879;820000;2020-03-12 00:00:00;14879
14880;355730;2020-03-13 00:00:00;14880
14881;142718;2020-03-13 00:00:00;14881
14882;232000;2020-03-13 00:00:00;14882
14883;60500;2020-03-13 00:00:00;14883
14884;90000;2020-03-13 00:00:00;14884
14885;155000;2020-03-13 00:00:00;14885
14886;227500;2020-03-13 00:00:00;14886
14887;189500;2020-03-13 00:00:00;14887
14888;105000;2020-03-13 00:00:00;14888
14889;173000;2020-03-13 00:00:00;14889
14890;350000;2020-03-13 00:00:00;14890
14891;98000;2020-03-13 00:00:00;14891
14892;191271;2020-03-13 00:00:00;14892
14893;64000;2020-03-13 00:00:00;14893
14894;44000;2020-03-13 00:00:00;14894
14895;71800;2020-03-13 00:00:00;14895
14896;78000;2020-03-13 00:00:00;14896
14897;85158;2020-03-13 00:00:00;14897
14898;175500;2020-03-13 00:00:00;14898
14899;87000;2020-03-13 00:00:00;14899
14900;115000;2020-03-13 00:00:00;14900
14901;34000;2020-03-13 00:00:00;14901
14902;113000;2020-03-13 00:00:00;14902
14903;137000;2020-03-13 00:00:00;14903
14904;178650;2020-03-13 00:00:00;14904
14905;76000;2020-03-13 00:00:00;14905
14906;61500;2020-03-13 00:00:00;14906
14907;610000;2020-03-13 00:00:00;14907
14908;88500;2020-03-13 00:00:00;14908
14909;299000;2020-03-13 00:00:00;14909
14910;155000;2020-03-13 00:00:00;14910
14911;405800;2020-03-13 00:00:00;14911
14912;140000;2020-03-13 00:00:00;14912
14913;417000;2020-03-13 00:00:00;14913
14914;497000;2020-03-13 00:00:00;14914
14915;290000;2020-03-13 00:00:00;14915
14916;260000;2020-03-13 00:00:00;14916
14917;157900;2020-03-13 00:00:00;14917
14918;195000;2020-03-13 00:00:00;14918
14919;188000;2020-03-13 00:00:00;14919
14920;65000;2020-03-13 00:00:00;14920
14921;63000;2020-03-13 00:00:00;14921
14922;59800;2020-03-13 00:00:00;14922
14923;255000;2020-03-13 00:00:00;14923
14924;70676;2020-03-13 00:00:00;14924
14925;360000;2020-03-13 00:00:00;14925
14926;45000;2020-03-13 00:00:00;14926
14927;285000;2020-03-13 00:00:00;14927
14928;146000;2020-03-13 00:00:00;14928
14929;123600;2020-03-13 00:00:00;14929
14930;89770;2020-03-13 00:00:00;14930
14931;120000;2020-03-13 00:00:00;14931
14932;258000;2020-03-13 00:00:00;14932
14933;123500;2020-03-13 00:00:00;14933
14934;97000;2020-03-13 00:00:00;14934
14935;160000;2020-03-13 00:00:00;14935
14936;171200;2020-03-13 00:00:00;14936
14937;435300;2020-03-13 00:00:00;14937
14938;133180;2020-03-13 00:00:00;14938
14939;97600;2020-03-13 00:00:00;14939
14940;117000;2020-03-13 00:00:00;14940
14941;149430;2020-03-13 00:00:00;14941
14942;73000;2020-03-13 00:00:00;14942
14943;147000;2020-03-13 00:00:00;14943
14944;104950;2020-03-13 00:00:00;14944
14945;168000;2020-03-13 00:00:00;14945
14946;118808;2020-03-13 00:00:00;14946
14947;345000;2020-03-13 00:00:00;14947
14948;83500;2020-03-13 00:00:00;14948
14949;50000;2020-03-13 00:00:00;14949
14950;302000;2020-03-13 00:00:00;14950
14951;256000;2020-03-13 00:00:00;14951
14952;830000;2020-03-13 00:00:00;14952
14953;139070;2020-03-13 00:00:00;14953
14954;118000;2020-03-13 00:00:00;14954
14955;153350;2020-03-13 00:00:00;14955
14956;43000;2020-03-13 00:00:00;14956
14957;139000;2020-03-13 00:00:00;14957
14958;47000;2020-03-13 00:00:00;14958
14959;290100;2020-03-13 00:00:00;14959
14960;305000;2020-03-13 00:00:00;14960
14961;167000;2020-03-13 00:00:00;14961
14962;153400;2020-03-13 00:00:00;14962
14963;59100;2020-03-13 00:00:00;14963
14964;272000;2020-03-13 00:00:00;14964
14965;76000;2020-03-13 00:00:00;14965
14966;35000;2020-03-13 00:00:00;14966
14967;28000;2020-03-13 00:00:00;14967
14968;22000;2020-03-13 00:00:00;14968
14969;131620;2020-03-13 00:00:00;14969
14970;65000;2020-03-13 00:00:00;14970
14971;70000;2020-03-13 00:00:00;14971
14972;86000;2020-03-13 00:00:00;14972
14973;154500;2020-03-13 00:00:00;14973
14974;29000;2020-03-13 00:00:00;14974
14975;70000;2020-03-13 00:00:00;14975
14976;126500;2020-03-13 00:00:00;14976
14977;53000;2020-03-13 00:00:00;14977
14978;82353;2020-03-13 00:00:00;14978
14979;144600;2020-03-13 00:00:00;14979
14980;50000;2020-03-13 00:00:00;14980
14981;220000;2020-03-13 00:00:00;14981
14982;155000;2020-03-13 00:00:00;14982
14983;107750;2020-03-13 00:00:00;14983
14984;112200;2020-03-13 00:00:00;14984
14985;180500;2020-03-13 00:00:00;14985
14986;94300;2020-03-13 00:00:00;14986
14987;56000;2020-03-13 00:00:00;14987
14988;65300;2020-03-13 00:00:00;14988
14989;67000;2020-03-13 00:00:00;14989
14990;91000;2020-03-13 00:00:00;14990
14991;65500;2020-03-13 00:00:00;14991
14992;59290;2020-03-13 00:00:00;14992
14993;97000;2020-03-13 00:00:00;14993
14994;65500;2020-03-13 00:00:00;14994
14995;94000;2020-03-13 00:00:00;14995
14996;142000;2020-03-13 00:00:00;14996
14997;69500;2020-03-13 00:00:00;14997
14998;120000;2020-03-13 00:00:00;14998
14999;126500;2020-03-13 00:00:00;14999
15000;72000;2020-03-13 00:00:00;15000
15001;61000;2020-03-13 00:00:00;15001
15002;91000;2020-03-13 00:00:00;15002
15003;80000;2020-03-13 00:00:00;15003
15004;40000;2020-03-13 00:00:00;15004
15005;127000;2020-03-13 00:00:00;15005
15006;42300;2020-03-13 00:00:00;15006
15007;107400;2020-03-13 00:00:00;15007
15008;145000;2020-03-13 00:00:00;15008
15009;83600;2020-03-13 00:00:00;15009
15010;28630;2020-03-13 00:00:00;15010
15011;60000;2020-03-13 00:00:00;15011
15012;34300;2020-03-13 00:00:00;15012
15013;39000;2020-03-13 00:00:00;15013
15014;325100;2020-03-13 00:00:00;15014
15015;582810;2020-03-13 00:00:00;15015
15016;90000;2020-03-13 00:00:00;15016
15017;1600000;2020-03-13 00:00:00;15017
15018;167700;2020-03-13 00:00:00;15018
15019;545800;2020-03-13 00:00:00;15019
15020;74700;2020-03-13 00:00:00;15020
15021;253000;2020-03-13 00:00:00;15021
15022;162000;2020-03-13 00:00:00;15022
15023;174000;2020-03-13 00:00:00;15023
15024;149200;2020-03-13 00:00:00;15024
15025;463150;2020-03-13 00:00:00;15025
15026;98000;2020-03-13 00:00:00;15026
15027;29000;2020-03-13 00:00:00;15027
15028;52000;2020-03-13 00:00:00;15028
15029;101700;2020-03-13 00:00:00;15029
15030;244550;2020-03-13 00:00:00;15030
15031;185000;2020-03-13 00:00:00;15031
15032;187000;2020-03-13 00:00:00;15032
15033;267000;2020-03-13 00:00:00;15033
15034;125000;2020-03-13 00:00:00;15034
15035;180000;2020-03-13 00:00:00;15035
15036;127000;2020-03-13 00:00:00;15036
15037;288000;2020-03-13 00:00:00;15037
15038;95000;2020-03-13 00:00:00;15038
15039;158000;2020-03-13 00:00:00;15039
15040;196250;2020-03-13 00:00:00;15040
15041;145000;2020-03-13 00:00:00;15041
15042;194000;2020-03-13 00:00:00;15042
15043;124007;2020-03-13 00:00:00;15043
15044;95000;2020-03-13 00:00:00;15044
15045;90000;2020-03-13 00:00:00;15045
15046;290000;2020-03-13 00:00:00;15046
15047;389600;2020-03-13 00:00:00;15047
15048;553050;2020-03-13 00:00:00;15048
15049;304500;2020-03-13 00:00:00;15049
15050;177500;2020-03-13 00:00:00;15050
15051;132000;2020-03-13 00:00:00;15051
15052;625000;2020-03-13 00:00:00;15052
15053;292000;2020-03-13 00:00:00;15053
15054;200000;2020-03-13 00:00:00;15054
15055;152700;2020-03-13 00:00:00;15055
15056;184500;2020-03-13 00:00:00;15056
15057;347500;2020-03-13 00:00:00;15057
15058;97000;2020-03-13 00:00:00;15058
15059;120000;2020-03-13 00:00:00;15059
15060;205000;2020-03-13 00:00:00;15060
15061;106114;2020-03-13 00:00:00;15061
15062;571250;2020-03-13 00:00:00;15062
15063;200000;2020-03-13 00:00:00;15063
15064;173500;2020-03-13 00:00:00;15064
15065;277500;2020-03-13 00:00:00;15065
15066;389000;2020-03-13 00:00:00;15066
15067;262000;2020-03-13 00:00:00;15067
15068;270000;2020-03-13 00:00:00;15068
15069;168500;2020-03-13 00:00:00;15069
15070;74500;2020-03-13 00:00:00;15070
15071;29000;2020-03-13 00:00:00;15071
15072;64300;2020-03-13 00:00:00;15072
15073;400000;2020-03-13 00:00:00;15073
15074;195000;2020-03-13 00:00:00;15074
15075;194672,4;2020-03-13 00:00:00;15075
15076;173500;2020-03-13 00:00:00;15076
15077;61500;2020-03-13 00:00:00;15077
15078;204000;2020-03-13 00:00:00;15078
15079;87000;2020-03-13 00:00:00;15079
15080;342000;2020-03-13 00:00:00;15080
15081;333000;2020-03-13 00:00:00;15081
15082;122000;2020-03-13 00:00:00;15082
15083;82500;2020-03-13 00:00:00;15083
15084;128800;2020-03-13 00:00:00;15084
15085;215000;2020-03-13 00:00:00;15085
15086;598400;2020-03-13 00:00:00;15086
15087;120000;2020-03-13 00:00:00;15087
15088;87500;2020-03-13 00:00:00;15088
15089;228000;2020-03-13 00:00:00;15089
15090;95000;2020-03-13 00:00:00;15090
15091;59500;2020-03-13 00:00:00;15091
15092;130000;2020-03-13 00:00:00;15092
15093;75000;2020-03-13 00:00:00;15093
15094;138000;2020-03-13 00:00:00;15094
15095;55000;2020-03-13 00:00:00;15095
15096;128500;2020-03-13 00:00:00;15096
15097;116000;2020-03-13 00:00:00;15097
15098;130530;2020-03-13 00:00:00;15098
15099;77500;2020-03-13 00:00:00;15099
15100;100000;2020-03-13 00:00:00;15100
15101;317600;2020-03-13 00:00:00;15101
15102;337300;2020-03-13 00:00:00;15102
15103;252000;2020-03-13 00:00:00;15103
15104;170000;2020-03-13 00:00:00;15104
15105;210000;2020-03-13 00:00:00;15105
15106;173000;2020-03-13 00:00:00;15106
15107;111110;2020-03-13 00:00:00;15107
15108;265000;2020-03-13 00:00:00;15108
15109;166700;2020-03-13 00:00:00;15109
15110;130097;2020-03-13 00:00:00;15110
15111;177250;2020-03-13 00:00:00;15111
15112;130000;2020-03-13 00:00:00;15112
15113;420500;2020-03-13 00:00:00;15113
15114;242400;2020-03-13 00:00:00;15114
15115;615950;2020-03-13 00:00:00;15115
15116;260000;2020-03-13 00:00:00;15116
15117;366140;2020-03-13 00:00:00;15117
15118;194500;2020-03-13 00:00:00;15118
15119;666200;2020-03-13 00:00:00;15119
15120;308500;2020-03-13 00:00:00;15120
15121;526597,9;2020-03-13 00:00:00;15121
15122;770000;2020-03-13 00:00:00;15122
15123;545000;2020-03-13 00:00:00;15123
15124;807450;2020-03-13 00:00:00;15124
15125;300000;2020-03-13 00:00:00;15125
15126;294000;2020-03-13 00:00:00;15126
15127;370350;2020-03-13 00:00:00;15127
15128;409000;2020-03-13 00:00:00;15128
15129;158000;2020-03-13 00:00:00;15129
15130;390600;2020-03-13 00:00:00;15130
15131;420000;2020-03-13 00:00:00;15131
15132;460000;2020-03-13 00:00:00;15132
15133;331000;2020-03-13 00:00:00;15133
15134;208000;2020-03-13 00:00:00;15134
15135;193000;2020-03-13 00:00:00;15135
15136;239700;2020-03-13 00:00:00;15136
15137;50000;2020-03-13 00:00:00;15137
15138;45000;2020-03-13 00:00:00;15138
15139;278000;2020-03-13 00:00:00;15139
15140;65000;2020-03-13 00:00:00;15140
15141;118000;2020-03-13 00:00:00;15141
15142;178715;2020-03-13 00:00:00;15142
15143;355000;2020-03-13 00:00:00;15143
15144;405000;2020-03-13 00:00:00;15144
15145;315000;2020-03-13 00:00:00;15145
15146;204000;2020-03-13 00:00:00;15146
15147;314000;2020-03-13 00:00:00;15147
15148;190000;2020-03-13 00:00:00;15148
15149;424000;2020-03-13 00:00:00;15149
15150;118000;2020-03-13 00:00:00;15150
